# Description of Fields in this File
# ==================================
#  
# Pathway Name: a user friendly name of the pathway.
# Pathway Frame-id: a unique identifier of the pathway in the PGDB.
# Pathway Class Name: a user friendly name of a class that contains the pathway.
# Pathway Class Frame-id: a unique identifier of the Class Name in the PGDB.
# Pathway Score: A number from 0-1.0 indicating the strength of the evidence supporting the inference of this pathway, where 1.0 means very strong evidence.
# Pathway Frequency Score: the sum of the number of enzymes in the PGDB catalyzing the reactions of the pathway divided by the number of reactions in the pathway. This value can be larger than 1 since there might be several enzymes catalyzing the same reaction.
# Pathway Abundance: the abundance of the pathway given the abundance values of the genes for this pathway in the annotation file.
# Reason to Keep: a keyword describing the reason the pathway was kept.
# Pathway URL: the pathway URL for the Biocyc.org Web site.
#  
# The pathways in this file are sorted by Pathway Score.


Pathway Name | Pathway Frame-id | Pathway Class Name | Pathway Class Frame-id | Pathway Score | Pathway Frequency Score | Pathway Abundance | Reason to Keep | Pathway URL
CDP-4-dehydro-3,6-dideoxy-D-glucose biosynthesis|PWY-5833|||0.39489055|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5833
menaquinol-7 biosynthesis|PWY-5839|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5839
L-lysine degradation VI|PWY-5298|L-lysine Degradation|LYSINE-DEG|0.4|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5298
agarose degradation|PWY-6816|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6816
porphyran degradation|PWY-6815|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6815
creatinine degradation III|PWY-4741|Creatinine Degradation|Creatinine-Degradation|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-4741
homogalacturonan biosynthesis|PWY-1061|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-1061
NADH repair|PWY-6938|||0.4|0.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6938
cyanidin dimalonylglucoside biosynthesis|PWY-7452|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7452
lipid IVA biosynthesis|NAGLIPASYN-PWY|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=NAGLIPASYN-PWY
(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis I|PWY-5434|(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis|DMNT-Biosynthesis|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5434
menaquinol-10 biosynthesis|PWY-5890|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5890
menaquinol-11 biosynthesis|PWY-5891|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5891
tuberculosinol biosynthesis|PWY-5935|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5935
factor 420 biosynthesis|PWY-5198|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5198
menaquinol-12 biosynthesis|PWY-5892|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5892
santalene biosynthesis I|PWY-6254|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6254
thiamine triphosphate metabolism|PWY-7369|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7369
menaquinol-13 biosynthesis|PWY-5895|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5895
dimethyl sulfide degradation I|PWY-6047|Dimethylsulfide Degradation|Dimethylsulfide-Degradation|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6047
iso-bile acids biosynthesis I|PWY-7755|Iso-bile Acid Biosynthesis|Iso-bile-Acids-Biosynthesis|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7755
terephthalate degradation|PWY-7795|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7795
UDP-alpha-D-galacturonate biosynthesis II (from D-galacturonate)|PWY-4|||0.4|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-4
adenine and adenosine salvage II|PWY-6605|Adenine and Adenosine Salvage|Adenine-Adenosine-Salvage|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6605
glycogen degradation III (via anhydrofructose)|PWY-7662|Glycogen Degradation|Glycogen-Degradation|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7662
UDP-beta-L-arabinose biosynthesis II (from beta-L-arabinose)|PWY-82|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-82
coumarin biosynthesis (via 2-coumarate)|PWY-5176|||0.4|0.4|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5176
2-methylketone biosynthesis|PWY-6585|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6585
cichoriin interconversion|PWY-7057|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7057
daphnin interconversion|PWY-7056|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7056
peptidoglycan cross-bridge biosynthesis II (E. faecium)|PWY-6461|Peptidoglycan Cross-Bridge Biosynthesis|Peptidoglycan-Cross-Bridge-Biosynthesis|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6461
orcinol degradation|P342-PWY|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=P342-PWY
methylglyoxal degradation VI|MGLDLCTANA-PWY|Methylglyoxal Detoxification|Methylglyoxal-Detoxification|0.4|0.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=MGLDLCTANA-PWY
Kdo8N transfer to lipid IVA|PWY-7676|Kdo Transfer to Lipid IVA|KDO-Lipid-IV-Transfer|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7676
vitexin and derivatives biosynthesis|PWY-6015|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6015
rubber biosynthesis|PWY-5815|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5815
(1,3)-beta-D-xylan degradation|PWY-6789|Xylan Degradation|Xylan-Degradation|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6789
alpha-diglucosyldiacylglycerol biosynthesis|PWY-7684|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7684
genistein conjugates interconversion|PWY-2345|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2345
daidzein conjugates interconversion|PWY-2343|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2343
phenylacetate degradation II (anaerobic)|PWY-1341|Phenylacetate Degradation|Phenylacetate-Degradation|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-1341
medicarpin conjugates interconversion|PWY-2561|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2561
D-altritol and galactitol degradation|PWY-7862|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7862
maackiain conjugates interconversion|PWY-2701|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2701
biochanin A conjugates interconversion|PWY-2861|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2861
L-histidine degradation V|PWY-5031|L-histidine Degradation|HISTIDINE-DEG|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5031
polyvinyl alcohol degradation|PWY-6464|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6464
indican biosynthesis|PWY-6068|||0.4|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6068
formononetin conjugates interconversion|PWY-2904|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2904
hordatine biosynthesis|PWY-6448|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6448
peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)|PWY-6462|Peptidoglycan Cross-Bridge Biosynthesis|Peptidoglycan-Cross-Bridge-Biosynthesis|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6462
chitobiose degradation|PWY0-1309|||0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1309
L-tryptophan degradation IV (via indole-3-lactate)|TRPKYNCAT-PWY|L-tryptophan Degradation|TRYPTOPHAN-DEG|0.4|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=TRPKYNCAT-PWY
sanguinarine and macarpine biosynthesis|PWY-5287|||0.40000004|0.47058824|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5287
nitrobenzene degradation I|PWY-5637|Nitrobenzene Degradation|Nitrobenzene-Degradation|0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5637
2-hydroxybiphenyl degradation|PWY-7008|||0.4333333|0.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7008
5,6-dimethylbenzimidazole biosynthesis I (aerobic)|PWY-5523|5,6-Dimethylbenzimidazole Biosynthesis|DMB-Biosynthesis|0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5523
D-carnitine degradation I|PWY-7471|Carnitine Degradation|CARN-DEG|0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7471
urate conversion to allantoin II|PWY-7394|Urate Degradation|Urate-Degradation|0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7394
L-valine degradation II|PWY-5057|L-valine Degradation|VALINE-DEG|0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5057
GDP-glucose biosynthesis|PWY-5661|||0.4333333|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5661
aurone biosynthesis|PWY-1901|||0.44444445|0.5555556|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-1901
(-)-maackiain biosynthesis|PWY-2464|||0.46411192|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2464
galactolipid biosynthesis I|PWY-401|||0.48000002|0.6|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-401
malonate degradation II (biotin-dependent)|PWY-6060|Malonate Degradation|Malonate-Degradation|0.49616793|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6060
kaempferol triglucoside biosynthesis|PWY-5348|||0.49616793|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5348
sulfide oxidation III (persulfide dioxygenase)|PWY-5285|Sulfide Oxidation|Sulfide-Oxidation|0.5136787|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5285
sulfur oxidation I (aerobic)|SULFUROX-PWY|Sulfur Oxidation|Sulfur-Oxidation|0.5136787|0.33333334|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=SULFUROX-PWY
uracil degradation II (oxidative)|PWY-6426|Uracil Degradation|Uracil-Degradation|0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6426
asterrate biosynthesis|PWY-7080|||0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7080
hydroxycinnamate sugar acid ester biosynthesis|PWY-7461|||0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7461
plaunotol biosynthesis|PWY-6691|||0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6691
terpentecin biosynthesis|PWY-5930|||0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5930
methylamine degradation II|PWY-6965|Methylamine Degradation|Methylamine-Degradation|0.53333336|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6965
1,8-cineole degradation|6-HYDROXYCINEOLE-DEGRADATION-PWY|||0.53333336|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=6-HYDROXYCINEOLE-DEGRADATION-PWY
tricetin methylation|PWY-6631|||0.54953194|2.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6631
(-)-glycinol biosynthesis|PWY-2761|||0.55693436|0.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2761
vancomycin resistance II|PWY-6455|Vancomycin Resistance|Vancomycin-Resistnace|0.56155723|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6455
vancomycin resistance I|PWY-6454|Vancomycin Resistance|Vancomycin-Resistnace|0.56155723|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6454
glycine betaine biosynthesis IV (from glycine)|P541-PWY|Betaine Biosynthesis|Betaine-Biosynthesis|0.5853852|1.3333334|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=P541-PWY
(-)-medicarpin biosynthesis|PWY-2463|||0.6|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2463
4-toluenesulfonate degradation I|TOLSULFDEG-PWY|4-Toluenesulfonate Degradation|4-Toluenesulfonate-Degradation|0.6|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=TOLSULFDEG-PWY
itaconate degradation|PWY-5749|||0.6211679|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5749
theobromine biosynthesis I|PWY-5039|||0.6467046|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5039
trehalose biosynthesis III|TREHALOSESYN-PWY|Trehalose Biosynthesis|Trehalose-biosynthesis|0.65|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=TREHALOSESYN-PWY
GDP-6-deoxy-D-talose biosynthesis|PWY-5738|||0.65|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5738
linoleate biosynthesis II (animals)|PWY-6001|Linoleate Biosynthesis|Linoleate-Biosynthesis|0.65|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6001
betalamic acid biosynthesis|PWY-5394|||0.65|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5394
arsenate detoxification III (mycothiol)|PWY-6421|Arsenate Detoxification|Arsenate-Detoxification|0.7|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6421
GDP-D-glycero-alpha-D-manno-heptose biosynthesis|PWY-6478|||0.72499996|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6478
imidazole-lactate degradation|PWY-5029|L-histidine Biosynthesis|HISTIDINE-SYN|0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5029
L-histidine degradation IV|HISTDEG-PWY|L-histidine Degradation|HISTIDINE-DEG|0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=HISTDEG-PWY
L-alanine biosynthesis II|ALANINE-SYN2-PWY|L-alanine Biosynthesis|ALANINE-SYN|0.7693434|0.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=ALANINE-SYN2-PWY
(R)-canadine biosynthesis|PWY-7522|||0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7522
squid bioluminescence|PWY-7916|||0.7693434|0.75|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7916
phosphatidylserine biosynthesis II|PWY-7506|||0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7506
phosphatidylethanolamine biosynthesis III|PWY-6273|Phosphatidylethanolamine Biosynthesis|PhosphatidylethanolamineBiosynthesis|0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6273
hydrogen production IV|PWY-6765|Hydrogen Production|Hydrogen-Production|0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6765
hydrogen oxidation III (anaerobic, NADP)|PWY-6512|Hydrogen Oxidation|Hydrogen-Oxidation|0.7693434|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6512
L-lysine degradation VII|PWY-5311|L-lysine Degradation|LYSINE-DEG|0.7693434|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5311
all-trans-decaprenyl diphosphate biosynthesis|PWY-5806|||0.7693434|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5806
chrysoeriol biosynthesis|PWY-6232|||0.7693434|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6232
nicotinate degradation I|PWY-722|Nicotinate Degradation|Nicotinate-Degradation|0.8140748|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-722
caffeine biosynthesis I|PWY-5037|Caffeine Biosynthesis|Caffeine-Biosynthesis|0.8850285|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5037
rebeccamycin biosynthesis|PWY-6324|||1.0|0.71428573|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6324
nitrate reduction III (dissimilatory)|PWY0-1321|Nitrate Reduction|Nitrate-Reduction|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1321
nonaprenyl diphosphate biosynthesis I|PWY-5805|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5805
nonaprenyl diphosphate biosynthesis II|PWY-6520|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6520
piperine biosynthesis|PWY-5752|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5752
menaquinol-9 biosynthesis|PWY-5844|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5844
menaquinol-6 biosynthesis|PWY-5849|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5849
sulfoacetaldehyde degradation II|PWY-5982|Sulfoacetaldehyde Degradation|Sulfoacetaldehyde-Degradation|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5982
menaquinol-8 biosynthesis|MENAQUINONESYN-PWY|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=MENAQUINONESYN-PWY
ternatin C5 biosynthesis|PWY-5295|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5295
luteolin triglucuronide biosynthesis|PWY-7444|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7444
menaquinol-4 biosynthesis I|PWY-7996|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7996
L-lysine degradation IX|PWY-5324|L-lysine Degradation|LYSINE-DEG|1.0|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5324
trehalose biosynthesis VI|PWY-5983|Trehalose Biosynthesis|Trehalose-biosynthesis|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5983
D-xylose degradation II|PWY-5516|Xylose Degradation|Xylose-Degradation|1.0|0.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5516
thiosulfate disproportionation I (thiol-dependent)|PWY-5277|Thiosulfate Disproportionation|Thiosulfate-Disproportionation|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5277
coniferin metabolism|PWY-116|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-116
lupinate biosynthesis|PWY-5967|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5967
kievitone detoxification|PWY-7635|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7635
alpha-eleostearate biosynthesis|PWY-5375|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5375
octaprenyl diphosphate biosynthesis|PWY-5783|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5783
methanol oxidation to formaldehyde II|PWY-6510|Methanol Oxidation|Methanol-Oxidation|1.0|0.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6510
methylglyoxal degradation II|PWY-5462|Methylglyoxal Detoxification|Methylglyoxal-Detoxification|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5462
N-glucosylnicotinate metabolism|PWY-5388|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5388
methylhalides biosynthesis (plants)|PWY-6730|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6730
methanesulfonate degradation|PWY-6044|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6044
acacetin biosynthesis|PWY-5119|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5119
Kdo transfer to lipid IVA II|PWY-7675|Kdo Transfer to Lipid IVA|KDO-Lipid-IV-Transfer|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7675
willardiine and isowillardiine biosynthesis|PWY-5021|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5021
cinnamate esters biosynthesis|PWY-5968|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5968
3,4-dihydroxymandelonitrile beta-D-glucose biosynthesis|PWY-7095|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7095
Kdo transfer to lipid IVA I|KDOSYN-PWY|Kdo Transfer to Lipid IVA|KDO-Lipid-IV-Transfer|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=KDOSYN-PWY
acetoin degradation|PWY-6028|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6028
methylglyoxal degradation VII|PWY-5456|Methylglyoxal Detoxification|Methylglyoxal-Detoxification|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5456
glyceollin biosynthesis|PWY-2762|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2762
sophoraflavanone G biosynthesis|PWY-6914|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6914
hexaprenyl diphosphate biosynthesis|HEXPPSYN-PWY|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=HEXPPSYN-PWY
anthranilate degradation IV (aerobic)|PWY-6504|2-Aminobenzoate Degradation|2-Aminobenzoate-Degradation|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6504
adenosine 5'-phosphoramidate biosynthesis|PWY-6794|||1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6794
peptidoglycan cross-bridge biosynthesis I (S. aureus)|PWY-6459|Peptidoglycan Cross-Bridge Biosynthesis|Peptidoglycan-Cross-Bridge-Biosynthesis|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6459
factor 420 polyglutamylation|PWY-5199|||1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5199
methanol oxidation to formaldehyde III|PWY-6509|Methanol Oxidation|Methanol-Oxidation|1.0|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6509
bergamotene biosynthesis II|PWY-6244|Bergamotene Biosynthesis|Bergamotene-Biosynthesis|1.0|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6244
